Y_GENERAL;Y_AXE;Y_DATECOMPTABLE;Y_NUMEROPIECE;Y_NUMLIGNE;Y_SECTION;Y_EXERCICE;Y_DEBIT;Y_CREDIT;Y_REFINTERNE;Y_LIBELLE;Y_NATUREPIECE;Y_QUALIFPIECE;Y_TYPEANALYTIQUE;Y_VALIDE;Y_ETAT;Y_REFEXTERNE;Y_DATEREFEXTERNE;Y_UTILISATEUR;Y_CONTROLEUR;Y_DATECREATION;Y_DATEMODIF;Y_SOCIETE;Y_ETABLISSEMENT;Y_BLOCNOTE;Y_VISION;Y_AFFAIRE;Y_REFLIBRE;Y_DEVISE;Y_DEBITDEV;Y_CREDITDEV;Y_TAUXDEV;Y_DATETAUXDEV;Y_POURCENTAGE;Y_TOTALECRITURE;Y_CONTROLE;Y_TRACE;Y_QTE1;Y_QTE2;Y_QUALIFQTE1;Y_QUALIFQTE2;Y_JOURNAL;Y_NUMVENTIL;Y_POURCENTQTE1;Y_POURCENTQTE2;Y_TOTALDEVISE;Y_TOTALQTE1;Y_TOTALQTE2;Y_TYPEANOUVEAU;Y_TYPEMVT;Y_QUALIFECRQTE1;Y_QUALIFECRQTE2;Y_ECRANOUVEAU;Y_CONFIDENTIEL;Y_CREERPAR;Y_EXPORTE;Y_LIBRETEXTE0;Y_LIBRETEXTE1;Y_LIBRETEXTE2;Y_LIBRETEXTE3;Y_LIBRETEXTE4;Y_LIBRETEXTE5;Y_LIBRETEXTE6;Y_LIBRETEXTE7;Y_LIBRETEXTE8;Y_LIBRETEXTE9;Y_TABLE0;Y_TABLE1;Y_LIBREDATE;Y_LIBREBOOL0;Y_LIBREBOOL1;Y_CONSO;Y_LIBREMONTANT0;Y_LIBREMONTANT1;Y_LIBREMONTANT2;Y_LIBREMONTANT3;Y_TABLE2;Y_TABLE3;Y_CONTREPARTIEGEN;Y_CONTREPARTIEAUX;Y_AUXILIAIRE;Y_PERIODE;Y_SEMAINE;Y_SOUSPLAN1;Y_SOUSPLAN2;Y_SOUSPLAN3;Y_SOUSPLAN4;Y_SOUSPLAN5;Y_SOUSPLAN6;Y_ENTITY;Y_DATPER;Y_REFGUID
64510000;A1 ;2021-08-31T00:00:00.0000000;1;33;GAPERS;004;872,0900;0,0000;Urssaf;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;872,0900;0,0000;1,0000;1900-01-01T00:00:00.0000000;6,7451;12929,2500;-;;0,0000;0,0000;;;SAL;3;0,0000;0,0000;12929,2500;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;GAPERS;;;;;;0;1900-01-01T00:00:00.0000000;09243522-E294-4B9D-9AF4-2A94835BB0D6
64510000;A1 ;2021-08-31T00:00:00.0000000;1;33;SALPER;004;1765,9000;0,0000;Urssaf;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;1765,9000;0,0000;1,0000;1900-01-01T00:00:00.0000000;13,6582;12929,2500;-;;0,0000;0,0000;;;SAL;4;0,0000;0,0000;12929,2500;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;SALPER;;;;;;0;1900-01-01T00:00:00.0000000;19786014-94B7-47F5-A179-6BCD16EBDFA1
64510000;A1 ;2021-08-31T00:00:00.0000000;1;33;CUSPER;004;2243,2200;0,0000;Urssaf;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;2243,2200;0,0000;1,0000;1900-01-01T00:00:00.0000000;17,3500;12929,2500;-;;0,0000;0,0000;;;SAL;5;0,0000;0,0000;12929,2500;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;CUSPER;;;;;;0;1900-01-01T00:00:00.0000000;1F7FE593-D6BA-4FFD-AFBF-54C91DE6F112
64582000;A1 ;2021-08-31T00:00:00.0000000;1;34;RDPERS;004;5493,5000;0,0000;Cotisations AGIRC-ARRCO;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;5493,5000;0,0000;1,0000;1900-01-01T00:00:00.0000000;63,8995;8597,1000;-;;0,0000;0,0000;;;SAL;1;0,0000;0,0000;8597,1000;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;RDPERS;;;;;;0;1900-01-01T00:00:00.0000000;EF8F6B6C-18AC-40AA-8B6E-46FB83F4DF6C
64582000;A1 ;2021-08-31T00:00:00.0000000;1;34;MARPER;004;491,1800;0,0000;Cotisations AGIRC-ARRCO;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;491,1800;0,0000;1,0000;1900-01-01T00:00:00.0000000;5,7133;8597,1000;-;;0,0000;0,0000;;;SAL;2;0,0000;0,0000;8597,1000;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;MARPER;;;;;;0;1900-01-01T00:00:00.0000000;C7464FFB-5AF2-4049-8FB3-22A2E0593457
64582000;A1 ;2021-08-31T00:00:00.0000000;1;34;GAPERS;004;1372,9700;0,0000;Cotisations AGIRC-ARRCO;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;1372,9700;0,0000;1,0000;1900-01-01T00:00:00.0000000;15,9702;8597,1000;-;;0,0000;0,0000;;;SAL;3;0,0000;0,0000;8597,1000;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;GAPERS;;;;;;0;1900-01-01T00:00:00.0000000;28987AAB-FB81-4007-B0C5-7DB66D959C01
64582000;A1 ;2021-08-31T00:00:00.0000000;1;34;SALPER;004;521,4400;0,0000;Cotisations AGIRC-ARRCO;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;521,4400;0,0000;1,0000;1900-01-01T00:00:00.0000000;6,0653;8597,1000;-;;0,0000;0,0000;;;SAL;4;0,0000;0,0000;8597,1000;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;SALPER;;;;;;0;1900-01-01T00:00:00.0000000;FA1D91C7-6CD5-4E9A-A839-17F12207A57D
64582000;A1 ;2021-08-31T00:00:00.0000000;1;34;CUSPER;004;718,0100;0,0000;Cotisations AGIRC-ARRCO;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;718,0100;0,0000;1,0000;1900-01-01T00:00:00.0000000;8,3518;8597,1000;-;;0,0000;0,0000;;;SAL;5;0,0000;0,0000;8597,1000;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;CUSPER;;;;;;0;1900-01-01T00:00:00.0000000;D91115EC-DB64-4FAE-AC2B-F3F723EDBEC1
64584000;A1 ;2021-08-31T00:00:00.0000000;1;35;RDPERS;004;1004,9500;0,0000;Cotisations prÚvoyance;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;1004,9500;0,0000;1,0000;1900-01-01T00:00:00.0000000;64,3596;1561,4600;-;;0,0000;0,0000;;;SAL;1;0,0000;0,0000;1561,4600;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;RDPERS;;;;;;0;1900-01-01T00:00:00.0000000;5E18E617-7E9F-4A30-B95A-96E0F4EFC4AE
64584000;A1 ;2021-08-31T00:00:00.0000000;1;35;MARPER;004;108,0600;0,0000;Cotisations prÚvoyance;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;108,0600;0,0000;1,0000;1900-01-01T00:00:00.0000000;6,9204;1561,4600;-;;0,0000;0,0000;;;SAL;2;0,0000;0,0000;1561,4600;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;MARPER;;;;;;0;1900-01-01T00:00:00.0000000;B04F7237-3EAD-40C4-99A0-9D7D5ED9B44E
64584000;A1 ;2021-08-31T00:00:00.0000000;1;35;GAPERS;004;233,4600;0,0000;Cotisations prÚvoyance;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;233,4600;0,0000;1,0000;1900-01-01T00:00:00.0000000;14,9514;1561,4600;-;;0,0000;0,0000;;;SAL;3;0,0000;0,0000;1561,4600;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;GAPERS;;;;;;0;1900-01-01T00:00:00.0000000;F279D708-E9FF-478A-9221-C360086751A3
64584000;A1 ;2021-08-31T00:00:00.0000000;1;35;SALPER;004;93,9000;0,0000;Cotisations prÚvoyance;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;93,9000;0,0000;1,0000;1900-01-01T00:00:00.0000000;6,0136;1561,4600;-;;0,0000;0,0000;;;SAL;4;0,0000;0,0000;1561,4600;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;SALPER;;;;;;0;1900-01-01T00:00:00.0000000;B293469B-7B32-457F-8A1A-89F7EE4A16A4
64584000;A1 ;2021-08-31T00:00:00.0000000;1;35;CUSPER;004;121,0900;0,0000;Cotisations prÚvoyance;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;121,0900;0,0000;1,0000;1900-01-01T00:00:00.0000000;7,7549;1561,4600;-;;0,0000;0,0000;;;SAL;5;0,0000;0,0000;1561,4600;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;CUSPER;;;;;;0;1900-01-01T00:00:00.0000000;89C7821C-5E1D-4151-BBC5-E2C15400EFCF
64585000;A1 ;2021-08-31T00:00:00.0000000;1;36;RDPERS;004;255,0000;0,0000;Cotisations mutuelle;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;255,0000;0,0000;1,0000;1900-01-01T00:00:00.0000000;70,5882;361,2500;-;;0,0000;0,0000;;;SAL;1;0,0000;0,0000;361,2500;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;RDPERS;;;;;;0;1900-01-01T00:00:00.0000000;82B175F6-DC2C-4BC2-B9BC-DF7D36AEB8EB
64585000;A1 ;2021-08-31T00:00:00.0000000;1;36;MARPER;004;21,2500;0,0000;Cotisations mutuelle;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;21,2500;0,0000;1,0000;1900-01-01T00:00:00.0000000;5,8824;361,2500;-;;0,0000;0,0000;;;SAL;2;0,0000;0,0000;361,2500;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;MARPER;;;;;;0;1900-01-01T00:00:00.0000000;A971AC70-5421-4AE3-84A8-ABF708453D9E
64585000;A1 ;2021-08-31T00:00:00.0000000;1;36;GAPERS;004;42,5000;0,0000;Cotisations mutuelle;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;42,5000;0,0000;1,0000;1900-01-01T00:00:00.0000000;11,7647;361,2500;-;;0,0000;0,0000;;;SAL;3;0,0000;0,0000;361,2500;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;GAPERS;;;;;;0;1900-01-01T00:00:00.0000000;700B7B2E-8E5D-49B2-99CF-3D924849D747
64585000;A1 ;2021-08-31T00:00:00.0000000;1;36;SALPER;004;21,2500;0,0000;Cotisations mutuelle;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;21,2500;0,0000;1,0000;1900-01-01T00:00:00.0000000;5,8824;361,2500;-;;0,0000;0,0000;;;SAL;4;0,0000;0,0000;361,2500;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;SALPER;;;;;;0;1900-01-01T00:00:00.0000000;E1C59F3A-84C3-4F9B-B707-7E41AC0EFFBE
64585000;A1 ;2021-08-31T00:00:00.0000000;1;36;CUSPER;004;21,2500;0,0000;Cotisations mutuelle;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;21,2500;0,0000;1,0000;1900-01-01T00:00:00.0000000;5,8824;361,2500;-;;0,0000;0,0000;;;SAL;5;0,0000;0,0000;361,2500;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;CUSPER;;;;;;0;1900-01-01T00:00:00.0000000;F607D3F4-12AC-4FF4-8A21-C79BA64D167B
64770000;A1 ;2021-08-31T00:00:00.0000000;1;37;CUSPER;004;44,0000;0,0000;Autres charges sociales - Titres re;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;44,0000;0,0000;1,0000;1900-01-01T00:00:00.0000000;3,8596;1140,0000;-;;0,0000;0,0000;;;SAL;1;0,0000;0,0000;1140,0000;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;CUSPER;;;;;;0;1900-01-01T00:00:00.0000000;20EB48BD-8664-4F26-86D2-3B2D8BA6568A
64770000;A1 ;2021-08-31T00:00:00.0000000;1;37;GAPERS;004;112,0000;0,0000;Autres charges sociales - Titres re;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;112,0000;0,0000;1,0000;1900-01-01T00:00:00.0000000;9,8246;1140,0000;-;;0,0000;0,0000;;;SAL;2;0,0000;0,0000;1140,0000;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;GAPERS;;;;;;0;1900-01-01T00:00:00.0000000;525CFE67-B390-41B1-B76E-AB7156D05A97
64770000;A1 ;2021-08-31T00:00:00.0000000;1;37;MARPER;004;120,0000;0,0000;Autres charges sociales - Titres re;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;120,0000;0,0000;1,0000;1900-01-01T00:00:00.0000000;10,5263;1140,0000;-;;0,0000;0,0000;;;SAL;3;0,0000;0,0000;1140,0000;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;MARPER;;;;;;0;1900-01-01T00:00:00.0000000;FD9ADB22-71AB-4175-8821-09954BB7DDDD
64770000;A1 ;2021-08-31T00:00:00.0000000;1;37;RDPERS;004;840,0000;0,0000;Autres charges sociales - Titres re;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;840,0000;0,0000;1,0000;1900-01-01T00:00:00.0000000;73,6842;1140,0000;-;;0,0000;0,0000;;;SAL;4;0,0000;0,0000;1140,0000;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;RDPERS;;;;;;0;1900-01-01T00:00:00.0000000;FD24C2A3-6B31-48D6-8DE1-1C47B685B238
64770000;A1 ;2021-08-31T00:00:00.0000000;1;37;SALPER;004;24,0000;0,0000;Autres charges sociales - Titres re;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;24,0000;0,0000;1,0000;1900-01-01T00:00:00.0000000;2,1053;1140,0000;-;;0,0000;0,0000;;;SAL;5;0,0000;0,0000;1140,0000;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;SALPER;;;;;;0;1900-01-01T00:00:00.0000000;294A3F17-1B20-4734-8F5E-6B251585FCB9
63120000;A1 ;2021-08-31T00:00:00.0000000;1;38;RDPERS;004;427,0000;0,0000;Taxe d'apprentissage;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;427,0000;0,0000;1,0000;1900-01-01T00:00:00.0000000;65,9042;647,9100;-;;0,0000;0,0000;;;SAL;1;0,0000;0,0000;647,9100;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;RDPERS;;;;;;0;1900-01-01T00:00:00.0000000;7977AB92-6FE0-4644-82EE-45DD53F4F242
63120000;A1 ;2021-08-31T00:00:00.0000000;1;38;MARPER;004;47,1400;0,0000;Taxe d'apprentissage;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;47,1400;0,0000;1,0000;1900-01-01T00:00:00.0000000;7,2757;647,9100;-;;0,0000;0,0000;;;SAL;2;0,0000;0,0000;647,9100;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;MARPER;;;;;;0;1900-01-01T00:00:00.0000000;1CCC47A4-7ED5-491F-8E32-FBEF75D5F41E
63120000;A1 ;2021-08-31T00:00:00.0000000;1;38;GAPERS;004;89,9500;0,0000;Taxe d'apprentissage;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;89,9500;0,0000;1,0000;1900-01-01T00:00:00.0000000;13,8831;647,9100;-;;0,0000;0,0000;;;SAL;3;0,0000;0,0000;647,9100;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;GAPERS;;;;;;0;1900-01-01T00:00:00.0000000;4EC053FE-2465-4D1A-B7CA-4CDF536FCC99
63120000;A1 ;2021-08-31T00:00:00.0000000;1;38;SALPER;004;37,4000;0,0000;Taxe d'apprentissage;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;37,4000;0,0000;1,0000;1900-01-01T00:00:00.0000000;5,7724;647,9100;-;;0,0000;0,0000;;;SAL;4;0,0000;0,0000;647,9100;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;SALPER;;;;;;0;1900-01-01T00:00:00.0000000;BD88A0E3-DB12-402F-A0E2-20450EDBC30E
63120000;A1 ;2021-08-31T00:00:00.0000000;1;38;CUSPER;004;46,4200;0,0000;Taxe d'apprentissage;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;46,4200;0,0000;1,0000;1900-01-01T00:00:00.0000000;7,1646;647,9100;-;;0,0000;0,0000;;;SAL;5;0,0000;0,0000;647,9100;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;CUSPER;;;;;;0;1900-01-01T00:00:00.0000000;274855FA-E9AF-4A91-814D-9AE5300C1092
63130000;A1 ;2021-08-31T00:00:00.0000000;1;39;RDPERS;004;361,0800;0,0000;Formation professionnelle continue;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;361,0800;0,0000;1,0000;1900-01-01T00:00:00.0000000;65,9037;547,8900;-;;0,0000;0,0000;;;SAL;1;0,0000;0,0000;547,8900;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;RDPERS;;;;;;0;1900-01-01T00:00:00.0000000;C4EA839E-C19A-4476-90B2-72D8D8C0DB19
63130000;A1 ;2021-08-31T00:00:00.0000000;1;39;MARPER;004;39,8700;0,0000;Formation professionnelle continue;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;39,8700;0,0000;1,0000;1900-01-01T00:00:00.0000000;7,2770;547,8900;-;;0,0000;0,0000;;;SAL;2;0,0000;0,0000;547,8900;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;MARPER;;;;;;0;1900-01-01T00:00:00.0000000;0D98EC41-0DC2-413E-9321-0F19358DD0D1
63130000;A1 ;2021-08-31T00:00:00.0000000;1;39;GAPERS;004;76,0600;0,0000;Formation professionnelle continue;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;76,0600;0,0000;1,0000;1900-01-01T00:00:00.0000000;13,8823;547,8900;-;;0,0000;0,0000;;;SAL;3;0,0000;0,0000;547,8900;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;GAPERS;;;;;;0;1900-01-01T00:00:00.0000000;EF4A5320-87B4-4111-ACBD-FDB42B3ECAFB
63130000;A1 ;2021-08-31T00:00:00.0000000;1;39;SALPER;004;31,6300;0,0000;Formation professionnelle continue;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;31,6300;0,0000;1,0000;1900-01-01T00:00:00.0000000;5,7731;547,8900;-;;0,0000;0,0000;;;SAL;4;0,0000;0,0000;547,8900;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;SALPER;;;;;;0;1900-01-01T00:00:00.0000000;85342A80-86EA-4BCA-A39A-52330DBE2845
63130000;A1 ;2021-08-31T00:00:00.0000000;1;39;CUSPER;004;39,2500;0,0000;Formation professionnelle continue;SALAIRE 08/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-09-27T17:19:42.0000000;2021-09-27T17:19:42.0000000;001;001;;-;;;EUR;39,2500;0,0000;1,0000;1900-01-01T00:00:00.0000000;7,1638;547,8900;-;;0,0000;0,0000;;;SAL;5;0,0000;0,0000;547,8900;0,0000;0,0000;;DIV;;;N  ;0;COM;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;;;;202108;35;CUSPER;;;;;;0;1900-01-01T00:00:00.0000000;14FC98AB-A705-4C96-BDD9-E8D656D53BF4
